os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw,memory_mb,cpu_time,execution_time,task_with_size
combined_C_data.csv,C,mandelbrot,1000,2573,0,0.0423583984375,0.027403,0.0074129999999999,10568,355,3,0,0,19,2,10.3203125,0.0348159999999999,0.0423583984375,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2576,0,0.0347206592559814,0.0234109999999999,0.007865,10440,361,0,0,0,15,1,10.1953125,0.0312759999999999,0.0347206592559814,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2579,0,0.0353286266326904,0.032776,0.0,10692,359,0,0,0,15,0,10.44140625,0.032776,0.0353286266326904,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2582,0,0.038459300994873,0.030726,0.004428,10440,359,0,0,0,14,0,10.1953125,0.035154,0.038459300994873,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2585,0,0.0362238883972168,0.0288639999999999,0.004298,10568,356,0,0,0,14,0,10.3203125,0.0331619999999999,0.0362238883972168,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2588,0,0.0411417484283447,0.0279549999999999,0.006895,10568,361,0,0,0,14,0,10.3203125,0.0348499999999999,0.0411417484283447,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2591,0,0.035616397857666,0.028919,0.003029,10440,360,0,0,0,14,0,10.1953125,0.031948,0.035616397857666,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2594,0,0.0380091667175293,0.030347,0.003806,10568,359,0,0,0,15,3,10.3203125,0.034152999999999996,0.0380091667175293,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2597,0,0.0364577770233154,0.02912,0.0042439999999999,10692,360,0,0,0,15,2,10.44140625,0.0333639999999999,0.0364577770233154,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,2600,0,0.0396769046783447,0.034422,0.0,10692,360,0,0,0,15,1,10.44140625,0.034422,0.0396769046783447,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,16000,2603,0,6.262526512145996,6.244008,0.0101149999999999,33200,536,0,0,0,15,132,32.421875,6.254123,6.262526512145996,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2606,0,6.2401158809661865,6.216797,0.015648,33200,538,0,0,0,15,24,32.421875,6.232444999999999,6.2401158809661865,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2609,0,6.278943538665772,6.267301,0.00822,33248,535,0,0,0,15,10,32.46875,6.2755209999999995,6.278943538665772,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2612,0,6.351996898651123,6.342025,0.004979,33244,537,0,0,0,15,8,32.46484375,6.347003999999999,6.351996898651123,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2615,0,6.435915470123291,6.416843,0.0150759999999999,33248,534,0,0,0,15,9,32.46875,6.431919,6.435915470123291,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2618,0,6.338611125946045,6.310979,0.0206739999999999,33248,539,0,0,0,15,38,32.46875,6.331652999999999,6.338611125946045,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2621,0,6.199753761291504,6.187511,0.0076089999999999,33248,538,0,0,0,15,7,32.46875,6.195119999999999,6.199753761291504,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2624,0,6.217381477355957,6.099538,0.1128919999999999,33248,540,0,0,0,11,5,32.46875,6.2124299999999995,6.217381477355957,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2630,0,6.257718801498413,6.236901,0.019961,33248,536,0,0,0,15,12,32.46875,6.256862,6.257718801498413,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,2636,0,6.35949182510376,6.354535,0.007651,33244,537,0,0,0,15,8,32.46484375,6.362186,6.35949182510376,mandelbrot-16000
combined_C_data.csv,C,binarytrees,7,4462,0,0.0106210708618164,0.001702,0.0024779999999999,9532,138,4,0,0,19,0,9.30859375,0.0041799999999999,0.0106210708618164,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4467,0,0.0067064762115478,0.0,0.005155,9336,142,0,0,0,15,0,9.1171875,0.005155,0.0067064762115478,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4472,0,0.00626802444458,0.0,0.004899,9532,139,0,0,0,13,0,9.30859375,0.004899,0.00626802444458,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4477,0,0.0243654251098632,0.002074,0.014357,9520,141,0,0,0,13,0,9.296875,0.016431,0.0243654251098632,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4482,0,0.0069959163665771,0.002894,0.002894,9524,139,0,0,0,13,0,9.30078125,0.005788,0.0069959163665771,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4487,0,0.0060601234436035,0.0,0.004301,9528,141,0,0,0,13,0,9.3046875,0.004301,0.0060601234436035,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4492,0,0.0065717697143554,0.0017419999999999,0.0045639999999999,9524,140,0,0,0,12,0,9.30078125,0.0063059999999998,0.0065717697143554,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4497,0,0.0060138702392578,0.002672,0.0017679999999999,9508,143,0,0,0,13,0,9.28515625,0.0044399999999999,0.0060138702392578,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4502,0,0.0058245658874511,0.001741,0.002516,9568,140,0,0,0,13,0,9.34375,0.004257,0.0058245658874511,binarytrees-7
combined_C_data.csv,C,binarytrees,7,4507,0,0.0060970783233642,0.000823,0.003574,9532,142,0,0,0,16,0,9.30859375,0.004397,0.0060970783233642,binarytrees-7
combined_C_data.csv,C,binarytrees,21,4512,0,6.655166387557983,21.273672,0.5646909999999999,351352,87538,0,0,0,28,50,343.1171875,21.838363,6.655166387557983,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4524,0,7.195898056030273,19.202087,0.45692,351224,87538,0,0,0,46,62,342.9921875,19.659007,7.195898056030273,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4536,0,6.061643838882446,14.666836,5.005699,351352,87538,0,0,0,54,77,343.1171875,19.672535,6.061643838882446,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4548,0,6.171289920806885,19.739827,0.363494,351224,87538,0,0,0,30,57,342.9921875,20.103320999999998,6.171289920806885,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4560,0,6.6973960399627686,20.338552,0.481911,351352,87538,0,0,0,33,191,343.1171875,20.820463,6.6973960399627686,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4578,0,6.214600563049316,19.517854,0.1482409999999999,351352,87539,0,0,0,37,44,343.1171875,19.666095,6.214600563049316,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4590,0,6.159493207931519,18.485258,0.599174,351352,87536,0,0,0,27,17,343.1171875,19.084432000000003,6.159493207931519,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4609,0,6.241470813751221,18.467883,3.753734,351224,87538,0,0,0,39,78,342.9921875,22.221617000000002,6.241470813751221,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4621,0,6.293569803237915,19.291153,0.789736,351348,87539,0,0,0,22,198,343.11328125,20.080889000000003,6.293569803237915,binarytrees-21
combined_C_data.csv,C,binarytrees,21,4633,0,6.659605979919434,18.968973,0.476827,351352,87536,0,0,0,24,36,343.1171875,19.4458,6.659605979919434,binarytrees-21
combined_C_data.csv,C,fannkuchredux,10,4651,0,0.1916885375976562,0.183223,0.0056689999999999,9524,125,3,0,0,15,1,9.30078125,0.1888919999999999,0.1916885375976562,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4654,0,0.1946790218353271,0.189549,0.00293,9532,126,0,0,0,12,0,9.30859375,0.19247899999999998,0.1946790218353271,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4657,0,0.1917281150817871,0.1876229999999999,0.002,9324,126,0,0,0,12,1,9.10546875,0.1896229999999999,0.1917281150817871,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4660,0,0.1916389465332031,0.1865979999999999,0.0027979999999999,9532,127,0,0,0,11,1,9.30859375,0.18939599999999981,0.1916389465332031,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4663,0,0.1974596977233886,0.180274,0.014837,9528,126,0,0,0,11,1,9.3046875,0.19511099999999998,0.1974596977233886,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4666,0,0.1912524700164795,0.17612,0.013039,9536,126,0,0,0,12,2,9.3125,0.189159,0.1912524700164795,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4669,0,0.1913909912109375,0.1892829999999999,0.0,9516,127,0,0,0,12,0,9.29296875,0.1892829999999999,0.1913909912109375,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4672,0,0.1967227458953857,0.1782099999999999,0.017192,9532,128,0,0,0,11,0,9.30859375,0.1954019999999999,0.1967227458953857,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4675,0,0.191608190536499,0.1892319999999999,0.0,9564,126,0,0,0,12,0,9.33984375,0.1892319999999999,0.191608190536499,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,4678,0,0.1937479972839355,0.185916,0.005626,9528,128,0,0,0,12,1,9.3046875,0.191542,0.1937479972839355,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,12,4681,0,29.045991897583008,29.032507,0.011371,9532,129,0,0,0,12,21,9.30859375,29.043878,29.045991897583008,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4687,0,28.843038082122803,28.687629,0.1531269999999999,9564,127,0,0,0,12,25,9.33984375,28.840756000000003,28.843038082122803,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4690,0,28.86192941665649,28.805073,0.0549329999999999,9568,126,0,0,0,12,30,9.34375,28.860006,28.86192941665649,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4693,0,28.526020765304565,28.524538,0.0,9532,126,0,0,0,12,0,9.30859375,28.524538,28.526020765304565,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4696,0,28.969568729400635,28.945044,0.022375,9488,127,0,0,0,12,13,9.265625,28.967419,28.969568729400635,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4699,0,28.740748405456543,28.685708,0.053474,9532,127,0,0,0,12,16,9.30859375,28.739182000000003,28.740748405456543,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4702,0,29.1333749294281,29.022777,0.107584,9480,127,0,0,0,12,22,9.2578125,29.130361,29.1333749294281,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4707,0,28.88648796081543,28.846023,0.035566,9532,128,0,0,0,12,44,9.30859375,28.881588999999998,28.88648796081543,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4710,0,29.92227554321289,29.885853,0.0331469999999999,9564,128,0,0,0,11,18,9.33984375,29.919,29.92227554321289,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,4785,0,29.08382534980774,29.070593,0.0114419999999999,9568,126,0,0,0,11,11,9.34375,29.082034999999998,29.08382534980774,fannkuchredux-12
combined_C_data.csv,C,fasta,250000,4803,0,0.058962345123291,0.049786,0.006874,9508,122,3,0,0,16,0,9.28515625,0.056659999999999995,0.058962345123291,fasta-250000
combined_C_data.csv,C,fasta,250000,4806,0,0.0583252906799316,0.0494519999999999,0.0068299999999999,9508,125,0,0,0,12,0,9.28515625,0.0562819999999998,0.0583252906799316,fasta-250000
combined_C_data.csv,C,fasta,250000,4809,0,0.0583362579345703,0.038459,0.018375,9520,123,0,0,0,12,1,9.296875,0.056833999999999996,0.0583362579345703,fasta-250000
combined_C_data.csv,C,fasta,250000,4812,0,0.0611703395843505,0.0542099999999999,0.0036739999999999,9384,125,0,0,0,10,1,9.1640625,0.0578839999999998,0.0611703395843505,fasta-250000
combined_C_data.csv,C,fasta,250000,4815,0,0.0605528354644775,0.0465019999999999,0.011968,9532,127,0,0,0,12,0,9.30859375,0.0584699999999999,0.0605528354644775,fasta-250000
combined_C_data.csv,C,fasta,250000,4818,0,0.0573635101318359,0.05542,0.0,9532,124,0,0,0,12,0,9.30859375,0.05542,0.0573635101318359,fasta-250000
combined_C_data.csv,C,fasta,250000,4821,0,0.0573370456695556,0.0553279999999999,0.0,9524,125,0,0,0,12,0,9.30078125,0.0553279999999999,0.0573370456695556,fasta-250000
combined_C_data.csv,C,fasta,250000,4824,0,0.0571403503417968,0.0553619999999999,0.0,9472,126,0,0,0,12,0,9.25,0.0553619999999999,0.0571403503417968,fasta-250000
combined_C_data.csv,C,fasta,250000,4827,0,0.0571494102478027,0.055164,0.0,9528,125,0,0,0,12,0,9.3046875,0.055164,0.0571494102478027,fasta-250000
combined_C_data.csv,C,fasta,250000,4830,0,0.0586094856262207,0.054061,0.002267,9520,125,0,0,0,12,0,9.296875,0.056327999999999996,0.0586094856262207,fasta-250000
combined_C_data.csv,C,fasta,25000000,4833,0,5.369782209396362,4.312846,1.052622,9532,125,0,0,0,12,33,9.30859375,5.365468,5.369782209396362,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4837,0,5.32542610168457,4.325481,0.997357,9516,123,0,0,0,12,11,9.29296875,5.322838,5.32542610168457,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4840,0,5.295260190963745,4.415597,0.8778199999999999,9336,124,0,0,0,12,3,9.1171875,5.293417,5.295260190963745,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4843,0,5.416646957397461,4.101336,1.313071,9532,125,0,0,0,12,8,9.30859375,5.414407,5.416646957397461,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4846,0,5.268238067626953,4.080914,1.184136,9516,126,0,0,0,12,5,9.29296875,5.2650500000000005,5.268238067626953,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4849,0,5.2862937450408936,4.259482,1.023637,9516,125,0,0,0,12,5,9.29296875,5.283119,5.2862937450408936,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4852,0,5.316497802734375,4.370983,0.943472,9320,124,0,0,0,12,3,9.1015625,5.314455,5.316497802734375,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4855,0,5.331801414489746,4.527435,0.801423,9536,125,0,0,0,12,7,9.3125,5.328857999999999,5.331801414489746,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4858,0,5.397432565689087,4.471038,0.923463,9560,125,0,0,0,12,5,9.3359375,5.394501,5.397432565689087,fasta-25000000
combined_C_data.csv,C,fasta,25000000,4861,0,5.423461675643921,4.453422,0.966731,9560,124,0,0,0,12,13,9.3359375,5.420153,5.423461675643921,fasta-25000000
combined_C_data.csv,C,mandelbrot,1000,4870,0,0.0247721672058105,0.015404,0.006874,9532,157,3,0,0,16,0,9.30859375,0.022278,0.0247721672058105,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4873,0,0.0262966156005859,0.0216939999999999,0.002647,9484,159,0,0,0,11,0,9.26171875,0.0243409999999999,0.0262966156005859,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4876,0,0.0298550128936767,0.017674,0.0072419999999999,9364,159,0,0,0,11,2,9.14453125,0.0249159999999999,0.0298550128936767,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4879,0,0.0265569686889648,0.024374,0.0,9532,158,0,0,0,12,1,9.30859375,0.024374,0.0265569686889648,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4882,0,0.0264103412628173,0.022482,0.001937,9532,161,0,0,0,12,0,9.30859375,0.024419,0.0264103412628173,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4885,0,0.0256111621856689,0.021866,0.001838,9524,161,0,0,0,12,0,9.30078125,0.023704,0.0256111621856689,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4888,0,0.0259702205657959,0.023611,0.0,9532,161,0,0,0,12,0,9.30859375,0.023611,0.0259702205657959,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4891,0,0.0269625186920166,0.0227029999999999,0.002003,9532,158,0,0,0,12,0,9.30859375,0.0247059999999999,0.0269625186920166,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4894,0,0.0266945362091064,0.023388,0.001861,9532,159,0,0,0,11,0,9.30859375,0.025249,0.0266945362091064,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,1000,4897,0,0.0264534950256347,0.02238,0.0019779999999999,9532,159,0,0,0,12,0,9.30859375,0.0243579999999999,0.0264534950256347,mandelbrot-1000
combined_C_data.csv,C,mandelbrot,16000,4900,0,4.761063098907471,4.65698,0.100397,32824,8001,0,0,0,12,43,32.0546875,4.757377,4.761063098907471,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4903,0,4.734928131103516,4.709564,0.02354,32824,8002,0,0,0,12,7,32.0546875,4.733104,4.734928131103516,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4906,0,4.723215579986572,4.673314,0.046422,32824,8002,0,0,0,12,31,32.0546875,4.719736,4.723215579986572,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4909,0,4.710831165313721,4.672345,0.036323,32824,8001,0,0,0,12,5,32.0546875,4.708668,4.710831165313721,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4912,0,4.6985156536102295,4.67162,0.024718,32824,8002,0,0,0,12,2,32.0546875,4.696338,4.6985156536102295,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4915,0,4.636468887329102,4.513133,0.120914,32824,8002,0,0,0,10,4,32.0546875,4.634047,4.636468887329102,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4918,0,4.737005710601807,4.707676,0.027238,32824,8001,0,0,0,11,5,32.0546875,4.734914,4.737005710601807,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4921,0,4.699594497680664,4.661537,0.0358389999999999,32820,8001,0,0,0,12,9,32.05078125,4.697376,4.699594497680664,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4924,0,4.649263381958008,4.643513,0.0,32824,8001,0,0,0,12,0,32.0546875,4.643513,4.649263381958008,mandelbrot-16000
combined_C_data.csv,C,mandelbrot,16000,4927,0,4.8191211223602295,4.792,0.025004,32824,8001,0,0,0,12,3,32.0546875,4.817004,4.8191211223602295,mandelbrot-16000
combined_C_data.csv,C,binarytrees,7,1830,0,0.0060229301452636,0.0036869999999999,0.0,10496,137,4,0,0,19,0,10.25,0.0036869999999999,0.0060229301452636,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1835,0,0.0049021244049072,0.003404,0.0,10496,142,0,0,0,14,0,10.25,0.003404,0.0049021244049072,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1840,0,0.004976749420166,0.003433,0.0,10496,138,0,0,0,14,0,10.25,0.003433,0.004976749420166,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1845,0,0.0049080848693847,0.0034639999999999,0.0,10496,140,0,0,0,13,0,10.25,0.0034639999999999,0.0049080848693847,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1850,0,0.0052943229675292,0.002103,0.001583,10368,141,0,0,0,13,0,10.125,0.003686,0.0052943229675292,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1855,0,0.0049943923950195,0.0034509999999999,0.0,10496,139,0,0,0,14,0,10.25,0.0034509999999999,0.0049943923950195,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1860,0,0.0059247016906738,0.001488,0.00281,10496,139,0,0,0,13,0,10.25,0.004298,0.0059247016906738,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1865,0,0.0056767463684082,0.002238,0.001671,10496,140,0,0,0,13,0,10.25,0.003909,0.0056767463684082,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1870,0,0.005049705505371,0.0014249999999999,0.0020239999999999,10496,140,0,0,0,13,0,10.25,0.0034489999999998003,0.005049705505371,binarytrees-7
combined_C_data.csv,C,binarytrees,7,1875,0,0.0049145221710205,0.003433,0.0,10496,139,0,0,0,14,0,10.25,0.003433,0.0049145221710205,binarytrees-7
combined_C_data.csv,C,binarytrees,21,1880,0,6.547848463058472,19.553321,0.7907489999999999,351360,87539,0,0,0,40,48,343.125,20.344070000000002,6.547848463058472,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1892,0,6.187456846237183,15.11579,4.182231,351232,87540,0,0,0,32,22,343.0,19.298021,6.187456846237183,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1904,0,6.7333409786224365,18.788351,0.461345,351360,87538,0,0,0,27,59,343.125,19.249696,6.7333409786224365,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1916,0,7.610459089279175,17.170232,1.512289,351360,87538,0,0,0,28,16,343.125,18.682520999999998,7.610459089279175,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1928,0,6.350391864776611,19.988461,0.3652189999999999,351232,87538,0,0,0,31,70,343.0,20.35368,6.350391864776611,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1940,0,6.00621223449707,18.262135,1.1533,351104,87537,0,0,0,42,20,342.875,19.415435000000002,6.00621223449707,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1952,0,6.203980445861816,19.153257,0.349303,351360,87538,0,0,0,35,83,343.125,19.50256,6.203980445861816,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1964,0,6.334372997283936,16.220871,2.70322,351360,87535,0,0,0,41,10,343.125,18.924090999999997,6.334372997283936,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1976,0,6.733264923095703,20.021462,0.4693549999999999,351232,87538,0,0,0,24,47,343.0,20.490817,6.733264923095703,binarytrees-21
combined_C_data.csv,C,binarytrees,21,1988,0,6.997581243515015,16.917358,2.360372,351360,87538,0,0,0,33,30,343.125,19.27773,6.997581243515015,binarytrees-21
combined_C_data.csv,C,fannkuchredux,10,2006,0,0.1915574073791504,0.181779,0.0072099999999999,10496,124,3,0,0,16,0,10.25,0.1889889999999999,0.1915574073791504,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2009,0,0.1922392845153808,0.182662,0.0072029999999999,10496,128,0,0,0,12,0,10.25,0.1898649999999999,0.1922392845153808,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2012,0,0.1873888969421386,0.185353,0.0,10496,127,0,0,0,12,0,10.25,0.185353,0.1873888969421386,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2015,0,0.1919751167297363,0.1789899999999999,0.0107549999999999,10496,127,0,0,0,12,0,10.25,0.1897449999999998,0.1919751167297363,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2018,0,0.1908984184265136,0.183032,0.005664,10496,127,0,0,0,11,0,10.25,0.188696,0.1908984184265136,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2021,0,0.189265489578247,0.180771,0.006403,10496,128,0,0,0,12,1,10.25,0.18717399999999998,0.189265489578247,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2024,0,0.1940462589263916,0.1892029999999999,0.002607,10496,129,0,0,0,12,0,10.25,0.1918099999999999,0.1940462589263916,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2030,0,0.1903066635131836,0.1821279999999999,0.005817,10496,125,0,0,0,12,2,10.25,0.1879449999999999,0.1903066635131836,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2033,0,0.1941390037536621,0.1862919999999999,0.004984,10496,126,0,0,0,12,1,10.25,0.1912759999999999,0.1941390037536621,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,10,2036,0,0.1899459362030029,0.187559,0.0,10496,127,0,0,0,12,0,10.25,0.187559,0.1899459362030029,fannkuchredux-10
combined_C_data.csv,C,fannkuchredux,12,2039,0,28.75493669509888,28.701319,0.044211,10496,127,0,0,0,12,51,10.25,28.745530000000002,28.75493669509888,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2042,0,28.72493839263916,28.698969,0.02315,10496,127,0,0,0,10,55,10.25,28.722119000000003,28.72493839263916,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2045,0,28.46851253509521,28.169909,0.296508,10496,127,0,0,0,11,25,10.25,28.466417,28.46851253509521,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2048,0,28.468576669693,28.01193,0.4542219999999999,10496,127,0,0,0,12,24,10.25,28.466152,28.468576669693,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2051,0,28.820251941680908,28.801542,0.0160909999999999,10496,128,0,0,0,11,59,10.25,28.817633,28.820251941680908,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2056,0,28.972368478775024,28.939676,0.029363,10496,128,0,0,0,11,59,10.25,28.969039,28.972368478775024,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2059,0,29.047719955444336,29.036577,0.002582,10496,126,0,0,0,12,28,10.25,29.039159,29.047719955444336,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2062,0,28.67038655281067,28.545355,0.121462,10496,128,0,0,0,12,21,10.25,28.666817,28.67038655281067,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2066,0,29.862611055374146,29.776031,0.082975,10496,128,0,0,0,11,72,10.25,29.859006,29.862611055374146,fannkuchredux-12
combined_C_data.csv,C,fannkuchredux,12,2070,0,28.84568333625793,27.532071,1.310957,10496,129,0,0,0,11,5,10.25,28.843027999999997,28.84568333625793,fannkuchredux-12
combined_C_data.csv,C,fasta,250000,2079,0,0.0618205070495605,0.0367969999999999,0.02251,10496,121,3,0,0,14,0,10.25,0.0593069999999999,0.0618205070495605,fasta-250000
combined_C_data.csv,C,fasta,250000,2082,0,0.0841546058654785,0.0580549999999999,0.022979,10496,125,0,0,0,12,1,10.25,0.0810339999999999,0.0841546058654785,fasta-250000
combined_C_data.csv,C,fasta,250000,2085,0,0.0725181102752685,0.0556399999999999,0.0127879999999999,10496,125,0,0,0,12,0,10.25,0.0684279999999998,0.0725181102752685,fasta-250000
combined_C_data.csv,C,fasta,250000,2088,0,0.062610387802124,0.042087,0.0189669999999999,10496,124,0,0,0,10,0,10.25,0.0610539999999999,0.062610387802124,fasta-250000
combined_C_data.csv,C,fasta,250000,2091,0,0.0660367012023925,0.038636,0.022593,10496,125,0,0,0,12,1,10.25,0.06122899999999999,0.0660367012023925,fasta-250000
combined_C_data.csv,C,fasta,250000,2094,0,0.0613529682159423,0.049509,0.009451,10496,125,0,0,0,11,0,10.25,0.05896,0.0613529682159423,fasta-250000
combined_C_data.csv,C,fasta,250000,2097,0,0.0616731643676757,0.055601,0.003571,10496,124,0,0,0,12,0,10.25,0.059171999999999995,0.0616731643676757,fasta-250000
combined_C_data.csv,C,fasta,250000,2100,0,0.0643653869628906,0.037357,0.0223039999999999,10496,124,0,0,0,12,0,10.25,0.0596609999999999,0.0643653869628906,fasta-250000
combined_C_data.csv,C,fasta,250000,2103,0,0.0624597072601318,0.044528,0.015247,10496,124,0,0,0,12,0,10.25,0.059774999999999995,0.0624597072601318,fasta-250000
combined_C_data.csv,C,fasta,250000,2106,0,0.0602345466613769,0.0500629999999999,0.007421,10496,125,0,0,0,12,0,10.25,0.057483999999999896,0.0602345466613769,fasta-250000
combined_C_data.csv,C,fasta,25000000,2109,0,5.392583131790161,4.3401250000000005,1.049974,10496,125,0,0,0,12,7,10.25,5.390099,5.392583131790161,fasta-25000000
combined_C_data.csv,C,fasta,25000000,2115,0,5.4357006549835205,4.296523,1.136559,10496,124,0,0,0,11,8,10.25,5.433082,5.4357006549835205,fasta-25000000
combined_C_data.csv,C,fasta,25000000,2118,0,5.396669626235962,4.208329,1.185524,10496,125,0,0,0,12,8,10.25,5.393853,5.396669626235962,fasta-25000000
