os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw,memory_mb,cpu_time,execution_time,task_with_size
Manjaro GNOME 25.0.10 Minimal,Python 3,binarytrees,21,1832,0,17.956103324890137,91.303243,8.109748,276584,1311202,0,0,0,1082,803,270.1015625,99.41299099999999,17.956103324890137,binarytrees-21
Manjaro GNOME 25.0.10 Minimal,Python 3,binarytrees,21,1851,0,17.25052309036255,89.674131,10.279363,276552,1311228,0,0,0,1107,466,270.0703125,99.953494,17.25052309036255,binarytrees-21
Manjaro GNOME 25.0.10 Minimal,Python 3,binarytrees,21,1865,0,17.805124282836914,91.641214,8.14418,276520,1318519,0,0,0,1011,560,270.0390625,99.78539400000001,17.805124282836914,binarytrees-21
Manjaro GNOME 25.0.10 Minimal,Python 3,binarytrees,21,1880,0,17.79007649421692,92.368806,7.473631,276436,1311304,0,0,0,1055,516,269.95703125,99.842437,17.79007649421692,binarytrees-21
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1894,0,7.143578767776489,7.116183,0.0120989999999999,10616,1203,0,0,0,49,14,10.3671875,7.1282820000000005,7.143578767776489,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1897,0,7.039768934249878,6.996157,0.027302,10616,1200,0,0,0,47,134,10.3671875,7.023459,7.039768934249878,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1903,0,6.994975328445435,6.959941,0.0226509999999999,10616,1204,0,0,0,48,15,10.3671875,6.9825919999999995,6.994975328445435,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1906,0,7.130452871322632,7.089493,0.019136,10616,1199,0,0,0,47,11,10.3671875,7.108629,7.130452871322632,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1910,0,7.044647693634033,7.022045,0.003806,10616,1204,0,0,0,48,9,10.3671875,7.025851,7.044647693634033,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1914,0,6.862695217132568,6.831111,0.0194669999999999,10604,1199,0,0,0,44,8,10.35546875,6.850578,6.862695217132568,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1917,0,6.838617324829102,6.797514,0.024082,10616,1205,0,0,0,44,16,10.3671875,6.8215959999999995,6.838617324829102,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1921,0,6.956177234649658,6.90902,0.021848,10616,1204,0,0,0,48,224,10.3671875,6.930868,6.956177234649658,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1924,0,6.815420150756836,6.788187,0.013123,10616,1199,0,0,0,46,4,10.3671875,6.80131,6.815420150756836,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,10,1927,0,6.770403623580933,6.741428,0.0095459999999999,10744,1202,0,0,0,46,230,10.4921875,6.750974,6.770403623580933,fannkuchredux-10
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,1930,0,1181.455764055252,1181.392303,0.0628529999999999,10616,1204,0,0,0,48,306,10.3671875,1181.455156,1181.455764055252,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2138,0,1160.3312571048737,1159.933097,0.381262,10616,1205,0,0,0,48,318,10.3671875,1160.3143590000002,1160.3312571048737,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2264,0,1155.0725104808807,1154.863381,0.1991129999999999,10616,1200,0,0,0,48,329,10.3671875,1155.0624939999998,1155.0725104808807,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2315,0,1167.560133934021,1167.302069,0.194096,10616,1199,0,0,0,44,1497,10.3671875,1167.496165,1167.560133934021,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2340,0,1159.4756789207458,1159.330266,0.1722419999999999,10616,1205,0,0,0,48,310,10.3671875,1159.502508,1159.4756789207458,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2365,0,1165.8374152183533,1165.682638,0.1653,10744,1203,0,0,0,48,312,10.4921875,1165.8479379999999,1165.8374152183533,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2391,0,1161.4007003307345,1161.289942,0.106871,10744,1203,0,0,0,46,302,10.4921875,1161.396813,1161.4007003307345,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2417,0,1241.488389968872,1240.993146,0.507104,10616,1203,0,0,0,48,327,10.3671875,1241.50025,1241.488389968872,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2446,0,1176.601676940918,1176.29318,0.273779,10616,1201,0,0,0,48,452,10.3671875,1176.566959,1176.601676940918,fannkuchredux-12
Manjaro GNOME 25.0.10 Minimal,Python 3,fannkuchredux,12,2473,0,1175.5188791751862,1173.573516,1.952745,10744,1203,0,0,0,47,546,10.4921875,1175.526261,1175.5188791751862,fannkuchredux-12
