os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw
Ubuntu Desktop 24.04.3,Java,fasta,250000,4162,0,0.2595789432525635,0.41259199999999996,0.182497,67380,11869,0,0,64,252,2
Ubuntu Desktop 24.04.3,Java,fasta,250000,4187,0,0.24413728713989258,0.359936,0.21722899999999998,70096,12319,0,0,64,278,4
Ubuntu Desktop 24.04.3,Java,fasta,250000,4212,0,0.25127720832824707,0.368548,0.241532,70300,12153,0,0,64,248,1
Ubuntu Desktop 24.04.3,Java,fasta,250000,4237,0,0.27437615394592285,0.473691,0.190464,70644,12647,0,0,64,248,3
Ubuntu Desktop 24.04.3,Java,fasta,250000,4262,0,0.2696495056152344,0.432925,0.23804699999999998,69700,12014,0,0,64,246,7
Ubuntu Desktop 24.04.3,Java,fasta,250000,4287,0,0.2612934112548828,0.434679,0.157754,67552,11888,0,0,64,252,3
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4312,0,6.882337331771851,4.80996,2.342878,132108,27832,0,0,64,450,10
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4339,0,6.850155830383301,5.067197,2.064601,135208,28633,0,0,64,478,58
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4366,0,6.683424472808838,5.046533,1.928442,133384,28230,0,0,64,471,12
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4393,0,6.81060004234314,5.511927,1.5764939999999998,134864,28076,0,0,64,482,15
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4474,0,7.048263311386108,5.400139,1.918229,131040,27566,0,0,64,501,61
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4528,0,6.440593957901001,5.124239,1.521625,133776,28238,0,0,64,473,48
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4558,0,6.530433893203735,5.300825,1.445467,134600,28497,0,0,64,458,13
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4585,0,6.7522969245910645,5.270136,1.568611,134384,28406,0,0,64,480,15
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4618,0,6.640082120895386,5.22432,1.6653289999999998,133896,28309,0,0,64,478,12
Ubuntu Desktop 24.04.3,Java,fasta,25000000,4645,0,6.490018367767334,4.998367,1.73199,135344,28574,0,0,64,496,11
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4700,0,0.14527297019958496,0.102822,0.07207899999999999,43676,5262,0,0,64,206,3
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4723,0,0.15308213233947754,0.1003,0.085032,44156,5267,0,0,64,202,0
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4746,0,0.15111231803894043,0.10918399999999999,0.070336,43900,5265,0,0,64,199,1
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4769,0,0.1544182300567627,0.136352,0.054898999999999996,44132,5262,0,0,64,199,1
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4792,0,0.15865826606750488,0.093099,0.09876599999999999,43952,5243,0,0,64,212,2
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4815,0,0.14741253852844238,0.093664,0.080493,43992,5231,0,0,64,216,3
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4838,0,0.15608835220336914,0.081907,0.10453599999999999,43868,5264,0,0,64,216,2
