os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw
Ubuntu Server 24.04.3,C,fasta,250000,2097,0,0.06167316436767578,0.055601,0.003571,10496,124,0,0,0,12,0
Ubuntu Server 24.04.3,C,fasta,250000,2100,0,0.06436538696289062,0.037357,0.022303999999999997,10496,124,0,0,0,12,0
Ubuntu Server 24.04.3,C,fasta,250000,2103,0,0.062459707260131836,0.044528,0.015247,10496,124,0,0,0,12,0
Ubuntu Server 24.04.3,C,fasta,250000,2106,0,0.06023454666137695,0.050062999999999996,0.007421,10496,125,0,0,0,12,0
Ubuntu Server 24.04.3,C,fasta,25000000,2109,0,5.392583131790161,4.3401250000000005,1.049974,10496,125,0,0,0,12,7
Ubuntu Server 24.04.3,C,fasta,25000000,2115,0,5.4357006549835205,4.296523,1.136559,10496,124,0,0,0,11,8
Ubuntu Server 24.04.3,C,fasta,25000000,2118,0,5.396669626235962,4.208329,1.185524,10496,125,0,0,0,12,8
Ubuntu Server 24.04.3,C,fasta,25000000,2121,0,5.318273305892944,4.538888,0.776651,10496,126,0,0,0,12,4
Ubuntu Server 24.04.3,C,fasta,25000000,2124,0,5.3639726638793945,4.302775,1.058864,10496,125,0,0,0,12,6
Ubuntu Server 24.04.3,C,fasta,25000000,2127,0,5.238884449005127,5.236612,0.0,10496,126,0,0,0,12,0
Ubuntu Server 24.04.3,C,fasta,25000000,2130,0,5.395780324935913,4.492663,0.9009189999999999,10496,125,0,0,0,12,9
Ubuntu Server 24.04.3,C,fasta,25000000,2133,0,5.2994749546051025,3.095905,2.200312,10496,125,0,0,0,10,8
Ubuntu Server 24.04.3,C,fasta,25000000,2136,0,5.440039396286011,4.215674,1.222123,10496,125,0,0,0,11,3
Ubuntu Server 24.04.3,C,fasta,25000000,2139,0,5.337250471115112,4.523056,0.8087179999999999,10496,124,0,0,0,12,5
Ubuntu Server 24.04.3,C,mandelbrot,1000,2148,0,0.025960445404052734,0.014384999999999998,0.009117,10496,157,3,0,0,15,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2151,0,0.025179624557495117,0.010813,0.012643999999999999,10496,159,0,0,0,10,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2154,0,0.03009772300720215,0.019396,0.008787,10496,160,0,0,0,10,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2157,0,0.026540517807006836,0.024345,0.0,10496,160,0,0,0,12,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2160,0,0.026330232620239258,0.022753,0.001911,10496,161,0,0,0,11,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2163,0,0.027534961700439453,0.02302,0.002108,10496,160,0,0,0,12,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2166,0,0.025675535202026367,0.014476999999999999,0.009143,10496,161,0,0,0,11,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2169,0,0.02696084976196289,0.024623,0.0,10496,160,0,0,0,12,0
Ubuntu Server 24.04.3,C,mandelbrot,1000,2172,0,0.030605077743530273,0.028689,0.0,10496,161,0,0,0,12,0
